  Ls Hgt   Lat  TA0K   TA1K  Tp1  TA2K  Tp2  Pa0Nm2     PA1% Pp1Hr   PA2% Pp2Hr  DA0kgm3    DA1% Dp1Hr   DA2% Dp2Hr
 210 225  -7.5 208.94 33.10 11.5 10.95 16.4 4.746E-08  64.89  11.0  28.17  13.1 6.339E-13  79.71  11.5  34.89  12.4
 210 230  -7.5 208.96 33.10 11.5 10.95 16.4 3.785E-08  64.89  11.0  28.17  13.1 4.872E-13  79.71  11.5  34.89  12.4
 210 235  -7.5 208.97 33.10 11.5 10.95 16.4 3.059E-08  64.89  11.0  28.17  13.1 3.823E-13  79.71  11.5  34.89  12.4
 210 240  -7.5 208.97 33.10 11.5 10.95 16.4 2.473E-08  64.89  11.0  28.17  13.1 3.000E-13  79.71  11.5  34.89  12.4
 210  80  -2.5 147.39 21.34 13.5 21.07 11.7 4.729E-02   8.76  30.8  15.15  22.8 1.717E-06  17.98  28.7   5.06  22.2
 210  85  -2.5 142.37 19.32 13.5 19.32 11.7 2.520E-02  10.21  33.8  22.37  11.1 9.436E-07   8.32  28.7  10.58  22.2
 210  90  -2.5 134.25 17.51 13.2 17.02 11.9 1.302E-02  15.04  11.3  28.93  11.2 5.139E-07   6.15  33.6  18.52  22.8
 210  95  -2.5 125.11 17.03 13.1 15.80 11.8 6.447E-03  27.07  12.2  40.85  11.4 2.720E-07  13.19  11.8  26.08  11.2
 210 100  -2.5 117.45 15.01 13.1 15.15 11.7 3.017E-03  33.41  12.4  46.59  11.4 1.356E-07  24.59  12.3  35.55  11.4
 210 105  -2.5 113.19  9.66 12.5 14.68 11.8 1.361E-03  44.58  12.6  57.44  11.5 6.348E-08  38.83  12.5  47.53  11.6
 210 110  -2.5 113.65  4.88 32.4 11.94 11.9 6.052E-04  48.00  12.6  62.22  11.5 2.811E-08  53.64  12.4  63.23  11.7
 210 115  -2.5 120.14  7.93 28.4  5.81 12.2 2.758E-04  47.33  12.6  68.27  11.5 1.211E-08  67.03  12.2  80.71  11.8
 210 120  -2.5 133.19  8.91 26.8  3.01 16.2 1.337E-04  43.41  12.5  68.04  11.5 5.271E-09  74.95  11.9  93.65  11.8
 210 125  -2.5 149.51  6.30 26.3  8.40 17.1 7.015E-05  35.97  12.2  63.17  11.5 2.444E-09  70.83  11.8  94.01  11.8
 210 130  -2.5 164.89  2.47 28.9 10.33 17.2 3.983E-05  34.95  12.1  60.26  11.5 1.246E-09  59.25  11.7  84.26  11.7
 210 135  -2.5 177.35  7.26 11.7  9.98 17.1 2.377E-05  36.09  12.0  57.76  11.5 6.848E-10  50.20  11.7  74.35  11.7
 210 140  -2.5 186.70 13.48 11.8  8.98 17.1 1.470E-05  38.65  12.0  55.26  11.6 3.979E-10  46.08  11.7  67.28  11.7
 210 145  -2.5 193.42 18.43 11.8  8.07 17.0 9.332E-06  42.38  11.9  53.14  11.6 2.405E-10  45.64  11.7  62.52  11.7
 210 150  -2.5 198.10 22.13 11.8  7.41 16.9 6.037E-06  42.38  11.9  53.14  11.6 1.495E-10  47.38  11.7  59.14  11.7
 210 155  -2.5 201.16 24.81 11.8  6.98 16.9 3.978E-06  46.42  11.9  50.85  11.6 9.515E-11  50.21  11.8  56.50  11.7
 210 160  -2.5 203.29 26.71 11.8  6.70 16.8 2.655E-06  50.54  11.9  48.61  11.7 6.144E-11  53.75  11.8  54.49  11.7
 210 165  -2.5 204.76 28.04 11.8  6.52 16.8 1.795E-06  54.11  11.8  46.18  11.8 4.016E-11  57.51  11.8  52.84  11.7
 210 170  -2.5 205.76 28.96 11.8  6.43 16.7 1.227E-06  56.87  11.8  43.68  11.8 2.653E-11  61.23  11.8  51.47  11.8
 210 175  -2.5 206.41 29.56 11.8  6.42 16.7 8.505E-07  56.87  11.8  43.68  11.8 1.772E-11  64.66  11.8  50.22  11.8
 210 180  -2.5 206.81 29.96 11.8  6.41 16.7 5.994E-07  58.44  11.7  41.12  11.9 1.199E-11  67.44  11.9  48.90  11.8
 210 185  -2.5 207.10 30.23 11.8  6.41 16.7 4.274E-07  58.61  11.7  38.62  12.0 8.196E-12  69.59  11.9  47.64  11.9
 210 190  -2.5 207.31 30.40 11.8  6.43 16.7 3.085E-07  58.61  11.7  38.62  12.0 5.658E-12  71.14  11.9  46.46  11.9
 210 195  -2.5 207.43 30.51 11.8  6.45 16.7 2.273E-07  57.22  11.6  36.29  12.1 3.979E-12  71.45  11.9  45.05  12.0
 210 200  -2.5 207.53 30.58 11.8  6.46 16.7 1.690E-07  54.35  11.5  34.27  12.2 2.820E-12  71.17  11.9  43.73  12.1
 210 205  -2.5 207.59 30.62 11.8  6.48 16.7 1.279E-07  54.35  11.5  34.27  12.2 2.036E-12  69.76  11.9  42.34  12.1
 210 210  -2.5 207.63 30.62 11.8  6.48 16.7 9.791E-08  54.35  11.5  34.27  12.2 1.487E-12  69.76  11.9  42.34  12.1
 210 215  -2.5 207.66 30.62 11.8  6.48 16.7 7.596E-08  54.35  11.5  34.27  12.2 1.103E-12  69.76  11.9  42.34  12.1
 210 220  -2.5 207.68 30.62 11.8  6.48 16.7 5.954E-08  54.35  11.5  34.27  12.2 8.282E-13  69.76  11.9  42.34  12.1
 210 225  -2.5 207.70 30.62 11.8  6.48 16.7 4.722E-08  54.35  11.5  34.27  12.2 6.316E-13  69.76  11.9  42.34  12.1
 210 230  -2.5 207.71 30.62 11.8  6.48 16.7 3.767E-08  54.35  11.5  34.27  12.2 4.861E-13  69.76  11.9  42.34  12.1
 210 235  -2.5 207.72 30.62 11.8  6.48 16.7 3.044E-08  54.35  11.5  34.27  12.2 3.818E-13  69.76  11.9  42.34  12.1
 210 240  -2.5 207.72 30.62 11.8  6.48 16.7 2.460E-08  54.35  11.5  34.27  12.2 2.998E-13  69.76  11.9  42.34  12.1
 210  80   2.5 147.42 23.22 13.2 22.05 11.8 4.701E-02   8.47  31.9  17.28  22.9 1.709E-06  16.14  29.4   4.87  22.4
 210  85   2.5 142.66 20.10 13.2 19.72 11.8 2.507E-02  12.18  10.6  24.58  11.1 9.381E-07   5.98  29.4  12.57  22.4
 210  90   2.5 134.67 17.81 12.8 17.72 12.0 1.298E-02  18.20  11.5  31.32  11.3 5.111E-07   7.92  11.0  20.69  22.9
 210  95   2.5 125.57 16.77 12.9 16.89 12.0 6.441E-03  30.68  12.1  43.38  11.5 2.709E-07  16.93  11.8  28.17  11.2
 210 100   2.5 118.07 14.09 13.1 17.18 12.0 3.024E-03  36.75  12.2  49.24  11.5 1.354E-07  29.17  12.1  37.88  11.5
 210 105   2.5 113.91  8.02 13.2 17.85 12.0 1.371E-03  46.56  12.5  60.80  11.6 6.376E-08  43.51  12.3  51.12  11.7
 210 110   2.5 114.28  2.67 30.1 15.36 11.9 6.126E-04  49.13  12.6  66.44  11.6 2.845E-08  57.84  12.3  69.25  11.9
 210 115   2.5 120.40  8.32 26.9  8.43 11.8 2.802E-04  46.68  12.6  74.66  11.6 1.235E-08  70.54  12.1  89.08  11.9
 210 120   2.5 132.85 10.59 25.6  1.05 18.3 1.357E-04  41.89  12.6  75.38  11.6 5.402E-09  77.62  11.9 103.94  11.9
 210 125   2.5 148.50  8.41 24.8  7.03 17.6 7.111E-05  32.94  12.6  71.50  11.6 2.501E-09  71.76  11.8 105.27  11.9
 210 130   2.5 163.42  2.41 24.2  9.53 17.6 4.017E-05  31.42  12.5  68.74  11.6 1.270E-09  57.26  11.8  94.95  11.9
 210 135   2.5 175.57  5.19 12.5  9.41 17.6 2.385E-05  32.05  12.5  65.90  11.6 6.947E-10  45.64  11.9  84.20  11.8
 210 140   2.5 184.70 12.04 12.2  8.50 17.6 1.468E-05  34.55  12.4  63.49  11.6 4.018E-10  39.89  12.0  76.61  11.8
 210 145   2.5 191.26 17.51 12.1  7.62 17.5 9.270E-06  38.08  12.3  60.98  11.6 2.417E-10  38.59  12.1  71.49  11.8
 210 150   2.5 195.86 21.61 12.1  6.98 17.4 5.969E-06  42.24  12.3  58.57  11.7 1.496E-10  39.99  12.2  67.82  11.7
 210 155   2.5 198.85 24.55 12.0  6.59 17.3 3.913E-06  42.24  12.3  58.57  11.7 9.470E-11  42.90  12.2  64.85  11.7
 210 160   2.5 200.91 26.63 12.0  6.36 17.3 2.601E-06  46.34  12.2  55.87  11.7 6.087E-11  46.69  12.2  62.46  11.7
 210 165   2.5 202.33 28.07 12.0  6.19 17.2 1.751E-06  50.18  12.2  53.16  11.7 3.960E-11  50.84  12.3  60.38  11.7
 210 170   2.5 203.29 29.09 12.0  6.11 17.2 1.192E-06  53.08  12.1  50.10  11.8 2.605E-11  54.98  12.3  58.50  11.8
 210 175   2.5 203.94 29.75 12.0  6.10 17.1 8.225E-07  53.08  12.1  50.10  11.8 1.730E-11  58.97  12.3  56.85  11.8
 210 180   2.5 204.32 30.19 12.0  6.12 17.1 5.779E-07  54.87  12.1  46.93  11.8 1.167E-11  62.32  12.3  55.04  11.8
 210 185   2.5 204.60 30.49 12.0  6.13 17.1 4.111E-07  55.18  12.0  43.64  11.9 7.948E-12  64.95  12.3  53.32  11.9
 210 190   2.5 204.80 30.69 12.0  6.16 17.1 2.956E-07  53.88  11.9  40.40  11.9 5.461E-12  67.01  12.3  51.76  11.9
 210 195   2.5 204.91 30.81 12.0  6.19 17.0 2.176E-07  53.88  11.9  40.40  11.9 3.830E-12  67.78  12.3  49.83  12.0
 210 200   2.5 205.00 30.89 12.0  6.21 17.0 1.617E-07  51.10  11.8  37.41  12.0 2.712E-12  67.77  12.3  48.08  12.1
 210 205   2.5 205.06 30.95 12.0  6.23 17.0 1.221E-07  51.10  11.8  37.41  12.0 1.949E-12  66.78  12.3  46.31  12.1
 210 210   2.5 205.11 30.95 12.0  6.23 17.0 9.349E-08  51.10  11.8  37.41  12.0 1.425E-12  66.78  12.3  46.31  12.1
 210 215   2.5 205.14 30.95 12.0  6.23 17.0 7.229E-08  51.10  11.8  37.41  12.0 1.052E-12  66.78  12.3  46.31  12.1
 210 220   2.5 205.16 30.95 12.0  6.23 17.0 5.674E-08  51.10  11.8  37.41  12.0 7.923E-13  66.78  12.3  46.31  12.1
 210 225   2.5 205.17 30.95 12.0  6.23 17.0 4.487E-08  51.10  11.8  37.41  12.0 6.022E-13  66.78  12.3  46.31  12.1
 210 230   2.5 205.18 30.95 12.0  6.23 17.0 3.585E-08  51.10  11.8  37.41  12.0 4.652E-13  66.78  12.3  46.31  12.1
 210 235   2.5 205.19 30.95 12.0  6.23 17.0 2.890E-08  51.10  11.8  37.41  12.0 3.645E-13  66.78  12.3  46.31  12.1
 210 240   2.5 205.19 30.95 12.0  6.23 17.0 2.338E-08  51.10  11.8  37.41  12.0 2.868E-13  66.78  12.3  46.31  12.1
 210  80   7.5 147.60 23.20 12.9 23.96 11.9 4.645E-02   8.64  32.6  18.53  11.0 1.688E-06  14.44  30.5   5.02  22.5
 210  85   7.5 143.46 18.95 12.9 21.22 11.9 2.483E-02  13.08  10.8  26.23  11.2 9.247E-07   4.67  30.5  13.66  22.5
 210  90   7.5 135.99 16.51 12.5 19.62 12.2 1.292E-02  19.02  11.5  33.47  11.4 5.043E-07   9.25  11.4  22.27  22.9
 210  95   7.5 127.24 15.11 12.7 19.52 12.2 6.465E-03  30.53  11.9  46.61  11.6 2.686E-07  18.45  11.7  30.14  11.3
 210 100   7.5 119.78 12.22 13.4 20.59 12.1 3.069E-03  35.72  12.0  53.09  11.7 1.358E-07  30.10  11.9  40.72  11.6
 210 105   7.5 115.12  6.41 14.2 21.49 12.1 1.407E-03  43.63  12.4  66.96  11.8 6.502E-08  42.99  12.1  55.79  11.9
 210 110   7.5 114.68  1.82 26.6 18.20 11.9 6.323E-04  45.53  12.5  74.15  11.8 2.937E-08  55.43  12.2  76.50  12.0
 210 115   7.5 119.66  8.59 26.3  9.73 11.6 2.887E-04  42.26  12.7  83.73  11.8 1.283E-08  66.38  12.1  98.89  12.0
 210 120   7.5 131.22 10.95 25.4  1.74 20.1 1.392E-04  37.84  12.8  84.89  11.8 5.611E-09  72.99  11.9 116.22  12.0
 210 125   7.5 146.38  8.78 24.7  8.81 18.0 7.210E-05  29.56  12.8  79.48  11.7 2.576E-09  67.36  11.8 118.83  12.0
 210 130   7.5 161.20  2.66 24.6 11.96 17.9 4.042E-05  28.41  12.8  75.74  11.7 1.297E-09  52.01  11.9 107.31  11.9
 210 135   7.5 173.37  5.44 12.1 12.06 17.8 2.383E-05  29.42  12.7  71.97  11.7 7.040E-10  39.60  12.0  94.65  11.9
 210 140   7.5 182.57 12.66 12.0 11.19 17.7 1.458E-05  32.20  12.6  68.49  11.7 4.044E-10  33.85  12.2  85.41  11.9
 210 145   7.5 189.21 18.42 11.9 10.31 17.6 9.165E-06  36.09  12.5  65.12  11.8 2.419E-10  33.12  12.4  78.83  11.8
 210 150   7.5 193.90 22.71 11.9  9.67 17.5 5.878E-06  40.62  12.4  61.90  11.8 1.488E-10  35.44  12.4  73.81  11.8
 210 155   7.5 197.02 25.75 11.9  9.28 17.4 3.837E-06  40.62  12.4  61.90  11.8 9.376E-11  39.43  12.5  69.63  11.8
 210 160   7.5 199.14 27.87 11.8  9.04 17.3 2.544E-06  45.01  12.3  58.33  11.8 6.004E-11  44.25  12.5  66.06  11.8
 210 165   7.5 200.60 29.32 11.8  8.89 17.2 1.709E-06  49.11  12.2  54.76  11.8 3.895E-11  49.35  12.4  62.91  11.9
 210 170   7.5 201.62 30.34 11.8  8.81 17.2 1.163E-06  52.25  12.1  50.86  11.9 2.556E-11  54.31  12.4  60.08  11.9
 210 175   7.5 202.32 31.01 11.8  8.82 17.1 8.012E-07  54.26  12.0  46.87  12.0 1.695E-11  58.98  12.4  57.64  11.9
 210 180   7.5 202.73 31.44 11.8  8.84 17.1 5.628E-07  54.26  12.0  46.87  12.0 1.141E-11  62.86  12.4  55.12  12.0
 210 185   7.5 203.04 31.73 11.8  8.87 17.1 4.007E-07  54.83  11.9  42.85  12.0 7.776E-12  65.85  12.4  52.77  12.1
 210 190   7.5 203.27 31.92 11.8  8.90 17.1 2.885E-07  53.72  11.8  38.89  12.1 5.348E-12  68.06  12.4  50.69  12.1
 210 195   7.5 203.40 32.04 11.8  8.94 17.1 2.123E-07  53.72  11.8  38.89  12.1 3.749E-12  69.04  12.4  48.36  12.2
 210 200   7.5 203.51 32.12 11.8  8.97 17.0 1.580E-07  51.23  11.7  35.31  12.3 2.660E-12  68.94  12.4  46.28  12.3
 210 205   7.5 203.58 32.17 11.8  8.99 17.0 1.192E-07  51.23  11.7  35.31  12.3 1.913E-12  67.96  12.4  44.23  12.4
 210 210   7.5 203.63 32.17 11.8  8.99 17.0 9.144E-08  51.23  11.7  35.31  12.3 1.401E-12  67.96  12.4  44.23  12.4
 210 215   7.5 203.67 32.17 11.8  8.99 17.0 7.065E-08  51.23  11.7  35.31  12.3 1.034E-12  67.96  12.4  44.23  12.4
 210 220   7.5 203.69 32.17 11.8  8.99 17.0 5.551E-08  51.23  11.7  35.31  12.3 7.787E-13  67.96  12.4  44.23  12.4
 210 225   7.5 203.71 32.17 11.8  8.99 17.0 4.384E-08  51.23  11.7  35.31  12.3 5.905E-13  67.96  12.4  44.23  12.4
 210 230   7.5 203.72 32.17 11.8  8.99 17.0 3.505E-08  51.23  11.7  35.31  12.3 4.567E-13  67.96  12.4  44.23  12.4
 210 235   7.5 203.73 32.17 11.8  8.99 17.0 2.822E-08  51.23  11.7  35.31  12.3 3.572E-13  67.96  12.4  44.23  12.4
 210 240   7.5 203.74 32.17 11.8  8.99 17.0 2.284E-08  51.23  11.7  35.31  12.3 2.811E-13  67.96  12.4  44.23  12.4
 210  80  12.5 147.62 20.86 12.8 25.81 12.0 4.514E-02   7.28  32.5  18.31  11.2 1.638E-06  12.91  30.5   5.28  22.6
 210  85  12.5 144.04 15.92 12.8 22.92 12.0 2.416E-02  11.00  10.7  26.45  11.4 8.953E-07   3.48  30.5  13.85  22.6
 210  90  12.5 137.30 13.72 12.2 21.84 12.3 1.263E-02  16.07  11.5  34.25  11.5 4.885E-07   8.05  11.7  22.80  11.1
 210  95  12.5 129.01 12.51 12.6 22.53 12.4 6.369E-03  25.69  11.8  49.02  11.8 2.615E-07  16.03  11.7  31.13  11.5
 210 100  12.5 121.15 10.65 13.5 23.73 12.2 3.055E-03  30.04  11.9  56.76  11.8 1.339E-07  25.73  11.8  42.86  11.8
 210 105  12.5 115.63  6.26 14.5 23.75 12.1 1.409E-03  36.90  12.3  73.24  11.9 6.497E-08  36.63  12.0  60.09  12.0
 210 110  12.5 114.50  1.63 28.2 19.05 11.9 6.350E-04  38.62  12.5  81.10  11.9 2.951E-08  47.80  12.1  83.36  12.1
 210 115  12.5 118.95  8.11 27.0  8.95 11.5 2.890E-04  36.91  12.8  91.23  11.9 1.290E-08  57.92  12.0 108.36  12.1
 210 120  12.5 130.19  9.98 26.3  3.87 18.9 1.386E-04  33.74  12.9  91.66  11.9 5.624E-09  64.78  11.8 128.25  12.1
 210 125  12.5 145.40  7.66 26.1 12.40 17.9 7.142E-05  27.82  12.9  83.33  11.8 2.572E-09  60.87  11.7 131.02  12.0
 210 130  12.5 160.39  3.52 28.4 16.01 17.8 3.993E-05  27.47  12.7  78.09  11.8 1.291E-09  47.48  11.8 117.10  12.0
 210 135  12.5 172.73  7.94 10.7 16.15 17.6 2.351E-05  29.13  12.6  73.19  11.9 6.990E-10  36.84  12.0 101.40  12.0
 210 140  12.5 182.08 14.77 11.1 15.21 17.5 1.438E-05  32.28  12.4  68.49  11.9 4.010E-10  32.76  12.2  89.49  11.9
 210 145  12.5 188.84 20.30 11.3 14.28 17.4 9.044E-06  36.54  12.2  64.31  11.9 2.396E-10  33.56  12.3  80.69  11.9
 210 150  12.5 193.63 24.39 11.3 13.63 17.3 5.804E-06  41.14  12.1  60.05  12.0 1.475E-10  37.18  12.3  73.87  11.9
 210 155  12.5 196.86 27.30 11.4 13.24 17.2 3.797E-06  41.14  12.1  60.05  12.0 9.302E-11  42.11  12.3  68.24  11.9
 210 160  12.5 199.04 29.32 11.4 13.02 17.1 2.525E-06  45.63  11.9  55.74  12.0 5.974E-11  47.50  12.3  63.46  12.0
 210 165  12.5 200.55 30.70 11.4 12.91 17.0 1.704E-06  49.54  11.8  51.31  12.1 3.890E-11  52.84  12.3  59.37  12.0
 210 170  12.5 201.60 31.67 11.4 12.88 17.0 1.165E-06  52.67  11.6  46.98  12.2 2.564E-11  57.73  12.2  55.84  12.1
 210 175  12.5 202.33 32.29 11.4 12.92 16.9 8.063E-07  54.44  11.5  42.64  12.4 1.709E-11  62.07  12.2  52.89  12.2
 210 180  12.5 202.76 32.69 11.4 12.97 16.9 5.701E-07  54.44  11.5  42.64  12.4 1.159E-11  65.25  12.2  50.04  12.3
 210 185  12.5 203.09 32.96 11.4 13.04 16.9 4.081E-07  55.02  11.3  38.78  12.6 7.950E-12  67.50  12.1  47.50  12.4
 210 190  12.5 203.33 33.13 11.3 13.09 16.9 2.951E-07  54.23  11.1  35.50  12.8 5.502E-12  68.82  12.1  45.39  12.5
 210 195  12.5 203.47 33.24 11.3 13.15 16.9 2.184E-07  54.23  11.1  35.50  12.8 3.888E-12  68.74  12.1  43.27  12.6
 210 200  12.5 203.59 33.30 11.3 13.20 16.8 1.630E-07  52.36  10.8  33.01  13.1 2.770E-12  67.86  12.0  41.51  12.7
 210 205  12.5 203.66 33.35 11.3 13.24 16.8 1.235E-07  52.36  10.8  33.01  13.1 2.003E-12  65.96  12.0  40.03  12.9
 210 210  12.5 203.72 33.35 11.3 13.24 16.8 9.476E-08  52.36  10.8  33.01  13.1 1.468E-12  65.96  12.0  40.03  12.9
 210 215  12.5 203.76 33.35 11.3 13.24 16.8 7.343E-08  52.36  10.8  33.01  13.1 1.087E-12  65.96  12.0  40.03  12.9
 210 220  12.5 203.79 33.35 11.3 13.24 16.8 5.762E-08  52.36  10.8  33.01  13.1 8.180E-13  65.96  12.0  40.03  12.9
 210 225  12.5 203.80 33.35 11.3 13.24 16.8 4.559E-08  52.36  10.8  33.01  13.1 6.216E-13  65.96  12.0  40.03  12.9
 210 230  12.5 203.82 33.35 11.3 13.24 16.8 3.639E-08  52.36  10.8  33.01  13.1 4.791E-13  65.96  12.0  40.03  12.9
 210 235  12.5 203.83 33.35 11.3 13.24 16.8 2.932E-08  52.36  10.8  33.01  13.1 3.754E-13  65.96  12.0  40.03  12.9
 210 240  12.5 203.83 33.35 11.3 13.24 16.8 2.369E-08  52.36  10.8  33.01  13.1 2.949E-13  65.96  12.0  40.03  12.9
 210  80  17.5 146.82 16.78 12.7 26.33 12.1 4.397E-02   5.18  31.3  17.30  11.3 1.597E-06  11.50  28.7   5.29  22.7
 210  85  17.5 143.63 11.94 12.7 23.28 12.1 2.347E-02   6.91  10.2  25.55  11.5 8.695E-07   2.82  28.7  13.58  22.7
 210  90  17.5 137.54 10.79 12.0 22.81 12.4 1.227E-02  10.79  11.3  33.61  11.6 4.731E-07   4.41  11.8  22.37  11.2
 210  95  17.5 129.83 10.36 12.4 24.03 12.4 6.199E-03  18.63  11.6  49.46  11.9 2.530E-07  10.44  11.7  30.82  11.6
 210 100  17.5 121.81 10.05 13.5 25.12 12.3 2.991E-03  22.39  11.7  58.11  12.0 1.303E-07  17.95  11.6  43.10  12.0
 210 105  17.5 115.60  7.67 13.9 23.79 12.1 1.383E-03  29.46  12.2  76.05  12.0 6.360E-08  26.94  11.9  61.70  12.2
 210 110  17.5 114.25  3.42 32.6 17.51 11.8 6.222E-04  32.08  12.5  84.08  12.0 2.889E-08  37.80  12.1  86.16  12.2
 210 115  17.5 119.06  8.33 28.9  6.19 11.5 2.832E-04  33.06  12.8  93.06  12.0 1.259E-08  49.01  11.9 111.92  12.2
 210 120  17.5 130.70  9.67 28.0  6.79 18.1 1.358E-04  31.36  12.8  92.27  11.9 5.491E-09  57.59  11.7 131.81  12.1
 210 125  17.5 146.17  7.72 28.4 15.99 17.7 7.042E-05  28.13  12.5  81.68  11.9 2.528E-09  56.67  11.6 132.77  12.0
 210 130  17.5 161.15  6.97 31.4 19.57 17.6 3.947E-05  28.70  12.3  75.41  11.9 1.276E-09  47.24  11.7 116.45  12.0
 210 135  17.5 173.37 11.84 33.8 19.56 17.5 2.332E-05  31.08  12.0  69.67  12.0 6.946E-10  39.65  11.8  98.80  12.0
 210 140  17.5 182.58 17.87 10.4 18.53 17.4 1.431E-05  34.82  11.8  64.42  12.0 4.000E-10  37.45  11.9  85.39  12.0
 210 145  17.5 189.22 22.95 10.7 17.54 17.2 9.025E-06  39.49  11.6  59.66  12.1 2.399E-10  39.30  11.9  75.52  12.0
 210 150  17.5 193.90 26.80 10.8 16.87 17.1 5.811E-06  44.40  11.4  54.95  12.2 1.481E-10  43.39  11.9  68.03  12.0
 210 155  17.5 197.03 29.56 10.9 16.48 17.0 3.815E-06  44.40  11.4  54.95  12.2 9.373E-11  48.36  11.9  62.04  12.1
 210 160  17.5 199.12 31.51 10.9 16.28 17.0 2.546E-06  49.15  11.2  50.36  12.3 6.040E-11  53.49  11.9  57.14  12.1
 210 165  17.5 200.56 32.86 10.9 16.18 16.9 1.724E-06  53.36  11.1  45.96  12.5 3.947E-11  58.34  11.9  53.12  12.2
 210 170  17.5 201.55 33.80 10.9 16.17 16.9 1.182E-06  56.66  10.9  41.87  12.7 2.612E-11  62.61  11.8  49.79  12.3
 210 175  17.5 202.22 34.40 10.9 16.22 16.8 8.216E-07  56.66  10.9  41.87  12.7 1.748E-11  66.20  11.8  47.13  12.4
 210 180  17.5 202.61 34.81 10.9 16.27 16.8 5.828E-07  58.75  10.7  38.39  13.0 1.191E-11  68.50  11.7  44.75  12.6
 210 185  17.5 202.91 35.08 10.9 16.33 16.8 4.182E-07  59.89  10.4  36.05  13.3 8.193E-12  69.91  11.7  42.78  12.7
 210 190  17.5 203.12 35.25 10.9 16.39 16.8 3.034E-07  59.89  10.4  36.05  13.3 5.694E-12  70.40  11.6  41.37  12.9
 210 195  17.5 203.25 35.36 10.9 16.44 16.8 2.249E-07  59.86  10.1  34.86  13.7 4.035E-12  69.52  11.5  40.12  13.1
 210 200  17.5 203.35 35.43 10.9 16.49 16.8 1.680E-07  59.05  33.8  34.73  14.0 2.879E-12  68.10  11.4  39.42  13.3
 210 205  17.5 203.42 35.43 10.9 16.49 16.8 1.276E-07  59.05  33.8  34.73  14.0 2.088E-12  68.10  11.4  39.42  13.3
 210 210  17.5 203.47 35.43 10.9 16.49 16.8 9.784E-08  59.05  33.8  34.73  14.0 1.530E-12  68.10  11.4  39.42  13.3
 210 215  17.5 203.50 35.43 10.9 16.49 16.8 7.594E-08  59.05  33.8  34.73  14.0 1.136E-12  68.10  11.4  39.42  13.3
 210 220  17.5 203.53 35.43 10.9 16.49 16.8 5.952E-08  59.05  33.8  34.73  14.0 8.536E-13  68.10  11.4  39.42  13.3
 210 225  17.5 203.55 35.43 10.9 16.49 16.8 4.716E-08  59.05  33.8  34.73  14.0 6.496E-13  68.10  11.4  39.42  13.3
 210 230  17.5 203.56 35.43 10.9 16.49 16.8 3.758E-08  59.05  33.8  34.73  14.0 4.987E-13  68.10  11.4  39.42  13.3
 210 235  17.5 203.57 35.43 10.9 16.49 16.8 3.030E-08  59.05  33.8  34.73  14.0 3.901E-13  68.10  11.4  39.42  13.3
 210 240  17.5 203.57 35.43 10.9 16.49 16.8 2.444E-08  59.05  33.8  34.73  14.0 3.052E-13  68.10  11.4  39.42  13.3
 210  80  22.5 145.37 11.62 13.0 24.23 12.2 4.270E-02   4.99  29.0  15.85  11.4 1.559E-06  10.75  26.8   4.68  22.9
 210  85  22.5 142.07  8.43 13.0 21.78 12.2 2.263E-02   3.94  31.2  23.67  11.6 8.442E-07   4.34  26.8  12.89  22.9
 210  90  22.5 136.37  8.85 12.0 21.68 12.4 1.176E-02   5.35  10.1  31.38  11.7 4.562E-07   2.72  30.3  21.29  11.3
 210  95  22.5 129.45  9.37 12.2 23.08 12.4 5.909E-03  11.96  11.3  46.84  12.0 2.415E-07   4.04  10.1  29.50  11.7
 210 100  22.5 122.12  9.94 13.2 24.53 12.2 2.856E-03  15.36  11.5  55.36  12.0 1.240E-07  10.16  11.3  41.14  12.1
 210 105  22.5 115.88  9.31 13.1 22.61 11.9 1.322E-03  22.84  12.1  73.77  12.1 6.057E-08  17.66  11.9  59.56  12.2
 210 110  22.5 114.54  7.32 33.9 14.86 11.7 5.957E-04  26.32  12.4  81.15  12.0 2.752E-08  28.24  12.2  83.35  12.2
 210 115  22.5 120.41 10.31 30.5  2.70 11.6 2.725E-04  29.87  12.6  88.69  12.0 1.195E-08  41.23  11.8 107.58  12.2
 210 120  22.5 132.79 10.83 29.6  9.77 17.7 1.320E-04  29.26  12.5  86.65  11.9 5.249E-09  51.87  11.5 124.22  12.1
 210 125  22.5 148.29  9.36 30.3 18.30 17.6 6.931E-05  28.53  11.9  75.43  11.9 2.458E-09  53.53  11.4 122.01  12.0
 210 130  22.5 162.80 10.65 32.4 21.21 17.5 3.915E-05  30.24  11.6  68.91  12.0 1.257E-09  47.70  11.5 105.30  12.0
 210 135  22.5 174.55 15.58 33.7 20.93 17.4 2.325E-05  33.67  11.3  63.13  12.1 6.902E-10  42.84  11.5  88.62  12.0
 210 140  22.5 183.39 21.20 10.3 19.83 17.3 1.432E-05  38.36  11.1  57.87  12.1 3.998E-10  42.09  11.5  76.11  12.0
 210 145  22.5 189.76 26.03 10.5 18.82 17.2 9.053E-06  43.82  10.9  53.04  12.2 2.407E-10  44.51  11.5  66.96  12.0
 210 150  22.5 194.25 29.75 10.6 18.12 17.1 5.841E-06  49.55  10.8  48.48  12.4 1.490E-10  48.71  11.5  60.09  12.1
